1.0999,-7.0858,3.6621,1.0
1.9652,-6.2473,2.3945,1.0
0.66358,-4.7338,3.1796,1.0
0.34823,-2.3188,4.5309,1.0
0.95534,-5.2555,2.634,1.0
-0.86305,-15.833,-7.7608,1.0
1.4806,-16.819,9.2478,1.0
5.4496,-4.7669,-10.957,1.0
8.7649,-1.8107,-5.009,1.0
6.3788,-7.988,-4.1443,1.0
1.8286,-12.499,-2.9054,1.0
4.745,-13.519,-2.5533,1.0
4.973,-9.2032,-2.0564,1.0
3.3188,-7.542,-2.2728,1.0
4.0904,-7.2832,-5.2545,1.0
5.0277,-6.7464,-8.203,1.0
2.1932,-3.5916,-5.794,1.0
-4.1836,-3.12,-1.2036,1.0
-7.6696,-2.95,2.085,1.0
-7.1775,-3.4387,1.3295,1.0
-1.9572,-7.9022,-10.298,1.0
3.0514,-9.6889,-3.6177,1.0
6.984,-11.541,-4.0301,1.0
9.8632,-10.797,0.31268,1.0
6.2649,-0.80257,-8.1654,1.0
5.3395,-3.4494,-8.06,1.0
3.258,-9.4338,-5.0284,1.0
5.5647,-3.5453,-6.0465,1.0
4.1356,-5.7836,-3.7946,1.0
5.4279,-4.8187,-4.2746,1.0
7.0368,-3.1077,-4.4472,1.0
7.3541,-4.0594,-4.1069,1.0
9.135,-6.8691,-5.6188,1.0
13.558,-11.496,-7.8037,1.0
15.885,-15.869,-5.724,1.0
13.145,-15.114,-4.3289,1.0
12.152,-12.457,-4.5138,1.0
8.9141,-9.5486,-1.3422,1.0
6.1794,-10.006,-0.40236,1.0
3.8475,-7.2718,-2.7299,1.0
1.6365,-3.5377,-4.3127,1.0
2.3539,-1.7766,-4.6599,1.0
10.406,7.994,-1.2223,1.0
15.641,15.678,-6.2003,1.0
15.682,18.932,1.2383,1.0
18.413,15.215,12.311,1.0
16.275,-4.8082,14.654,1.0
15.121,-0.28455,19.581,1.0
11.613,17.301,11.632,1.0
1.4052,15.781,-13.034,1.0
-7.0411,17.256,-5.2927,1.0
-6.5096,9.2317,-3.2793,1.0
-4.7464,4.8186,5.8838,1.0
-1.0152,3.7156,7.9988,1.0
5.1072,3.5261,12.126,1.0
7.3581,4.9206,14.514,1.0
6.1685,5.2185,9.8935,1.0
4.0639,2.8077,0.30745,1.0
-2.6155,4.4241,-1.8671,1.0
-5.1565,4.4745,2.168,1.0
-0.10619,4.0425,5.0158,1.0
3.4418,4.8437,6.4946,1.0
3.7354,2.6802,5.7178,1.0
4.0802,0.8677,4.1502,1.0
3.1115,0.32656,2.2557,1.0
1.3808,1.2618,1.5333,1.0
-0.2728,2.3982,3.1174,1.0
-0.43847,2.8203,5.7246,1.0
1.4516,3.1486,8.0185,1.0
1.8997,4.4937,7.4593,1.0
0.99341,6.9374,5.2017,1.0
0.68702,8.9158,3.5865,1.0
0.57862,10.247,4.2469,1.0
-0.23818,11.327,5.4114,1.0
-0.82821,11.206,6.1441,1.0
0.15571,9.9925,6.5425,1.0
1.1876,9.218,5.9205,1.0
0.98625,8.254,5.6732,1.0
0.73778,7.459,4.4881,1.0
1.2455,6.5547,2.8549,1.0
1.5334,5.407,2.8295,1.0
1.206,5.4026,4.2936,1.0
1.2233,5.1828,3.5901,1.0
2.1403,4.1704,2.2817,1.0
2.6827,3.0946,1.3319,1.0
3.4607,1.6925,0.75574,1.0
3.8059,1.3035,1.5404,1.0
4.8226,3.0983,-0.23515,1.0
10.07,6.2041,-4.0714,1.0
16.926,3.6881,-2.5298,1.0
19.447,-1.6976,-2.5724,1.0
19.544,-3.1268,-6.4319,1.0
19.544,-10.201,-12.656,1.0
16.708,-10.079,-17.91,1.0
8.0927,-10.0,-14.692,1.0
3.9642,-9.6155,-0.78077,1.0
-1.3486,-10.436,-7.0878,1.0
-5.4256,-15.382,-13.097,1.0
3.573,-15.344,-2.5597,1.0
14.938,-3.9931,2.4602,1.0
19.142,8.4075,0.65238,1.0
13.119,8.4092,-5.1478,1.0
4.3775,3.6276,-3.1535,1.0
1.0608,0.86726,-2.4219,1.0
-0.63646,0.47272,-0.44729,1.0
-0.84317,0.41947,0.34694,1.0
0.30074,0.27153,0.54886,1.0
2.3328,-0.017896,1.1061,1.0
