4.9529,6.6343,3.0981,1.0
5.512,7.9548,3.4728,1.0
6.831,12.64,4.9076,1.0
10.741,16.447,8.2441,1.0
13.39,13.662,6.095,1.0
7.2992,5.8579,-11.245,1.0
6.1649,3.0255,-7.1657,1.0
7.6711,9.4796,0.47146,1.0
5.2942,19.132,3.0159,1.0
-0.063032,19.342,1.1312,1.0
-2.9376,16.598,1.936,1.0
-4.4492,10.631,1.9745,1.0
-4.4104,5.9254,2.5176,1.0
-3.6725,2.8264,4.8107,1.0
0.087162,-2.7645,6.0125,1.0
14.815,-16.014,5.2873,1.0
-0.63587,-13.449,4.7781,1.0
-0.8467,-3.1314,18.0,1.0
16.834,-4.3382,11.858,1.0
15.28,-1.2489,16.815,1.0
9.215,-8.2296,16.161,1.0
5.3149,-9.6697,14.105,1.0
2.8288,-6.6169,14.661,1.0
3.0055,-4.6289,13.056,1.0
3.2416,-4.1704,9.3436,1.0
2.8584,-2.9387,4.9671,1.0
