-9.2346,1.3801,-1.3801,0
-9.2729,1.3418,-1.3418,0
-9.2729,1.2652,-1.1502,0
-9.3879,1.4951,-0.95861,0
-9.5028,1.7633,-1.0736,0
-9.8094,1.725,-0.95861,0
-10.116,1.4951,-0.65204,0
-9.3879,1.3035,-0.5754,0
-8.5448,1.4951,-1.1502,0
-8.5832,1.6101,-1.5334,0
-9.5795,1.8783,-1.3035,0
-10.844,1.9166,-0.92029,0
-10.308,1.5334,-1.4568,0
-8.6598,1.5334,-1.6101,0
-8.1616,1.5717,-1.6101,0
-8.7748,1.8017,-1.5334,0
-11.764,2.0316,0.65085,0
-10.882,1.84,-0.30716,0
-9.5412,1.5717,-1.84,0
-9.1196,1.5334,-1.9549,0
-9.0813,0.69036,-0.80533,0
-9.1963,0.61372,-0.00059875,0
-9.5412,0.3838,0.3826,0
-9.4262,0.46044,0.26764,0
-9.7328,0.46044,-0.42212,0
-9.9244,0.84365,-0.95861,0
-10.078,1.5334,-1.1119,0
-10.078,1.8783,-1.1502,0
-9.6178,1.2652,-1.1885,0
-9.3879,0.65204,-0.92029,0
-9.1963,0.15388,-0.88197,0
-9.0047,-0.26764,-0.80533,0
-9.1963,-0.191,-0.76701,0
-9.5795,0.49876,-0.34548,0
-9.4262,0.76701,-0.65204,0
-9.2729,1.3035,-0.99693,0
-9.4262,1.2652,-1.4568,0
-9.1963,1.3035,-1.3801,0
-9.3879,1.4951,-0.88197,0
-9.4262,1.6101,-0.76701,0
-9.7328,1.2652,-1.1885,0
-10.997,0.42212,-1.2268,0
-11.419,0.15388,-0.80533,0
-11.189,-0.076042,-0.53708,0
-10.423,-0.57421,-0.69036,0
-9.0047,-0.95741,-0.53708,0
-8.4682,-1.1873,-0.84365,0
-8.5448,-1.4939,-1.2652,0
-8.6598,-1.6855,-1.6101,0
-8.7748,-1.264,-1.8783,0
-8.6215,-0.80413,-1.5334,0
-8.8514,-0.3826,-1.3418,0
-9.4262,0.11556,-1.3035,0
-10.193,0.3838,-1.0352,0
-9.886,0.76701,-0.1922,0
-8.6981,0.65204,-0.76701,0
-8.085,0.46044,-1.1885,0
-7.8934,0.1922,-1.0352,0
