7.0536,-6.9354,0.6771,0
6.8858,-6.9576,0.65085,0
6.7296,-6.8817,0.65085,0
6.7461,-6.8621,0.64634,0
6.8244,-6.9943,0.48728,0
6.956,-7.0309,0.43981,0
6.9148,-6.8918,0.48105,0
7.0114,-6.8587,0.53527,0
7.0416,-6.7907,0.38126,0
7.0318,-6.7241,0.23043,0
7.0237,-6.7994,0.2466,0
6.7489,-6.4051,0.26764,0
6.7356,-6.0851,0.29943,0
7.6013,-6.5307,0.058159,0
7.6363,-6.5497,0.52589,0
7.3023,-6.2978,-0.080817,0
7.4125,-6.4755,-0.13719,0
7.2815,-6.4193,-0.081129,0
7.351,-6.554,-0.061169,0
7.1701,-6.9318,0.12873,0
6.8319,-6.9525,0.37166,0
6.9623,-7.1399,0.63797,0
7.0575,-7.0767,0.54607,0
6.9305,-6.9483,0.40197,0
6.777,-7.0133,0.61126,0
6.5808,-6.9527,0.58506,0
6.5925,-6.8032,0.61253,0
6.8313,-7.0983,0.69879,0
6.974,-7.6574,0.95461,0
6.4369,-8.1458,1.0811,0
5.9743,-8.4601,1.2353,0
5.5064,-8.5024,1.4328,0
5.2523,-8.1653,1.607,0
4.9616,-7.9984,1.3897,0
4.9312,-7.7944,1.28,0
5.2321,-7.6581,1.2759,0
5.7613,-7.2974,0.93836,0
6.0935,-6.7163,0.07634,0
5.9411,-5.9256,-0.51267,0
5.4036,-4.7094,-0.78758,0
5.2447,-3.5039,-0.40301,0
5.6953,-2.9576,-1.0401,0
6.6623,-2.7314,-2.5125,0
7.3581,-2.8035,-2.8113,0
6.164,-3.0752,-2.4188,0
4.5692,-2.1234,-2.5574,0
3.7746,-1.5339,-4.4648,0
4.212,-1.4238,-5.4038,0
5.3772,-1.4939,-4.9345,0
6.1348,-2.3164,-4.6831,0
6.1948,-3.2484,-5.1091,0
5.8668,-2.764,-5.5443,0
5.6235,-0.6465,-6.5449,0
5.5934,1.3457,-6.8216,0
6.3867,1.0487,-7.0847,0
7.1202,0.19899,-8.728,0
7.615,0.38112,-11.018,0
7.4907,1.7726,-12.245,0
5.9655,1.798,-11.262,0
5.5042,0.94405,-10.257,0
5.6937,1.7482,-11.224,0
5.2431,2.7869,-12.155,0
4.4894,3.2657,-11.828,0
3.7964,3.5857,-11.55,0
3.7262,3.2814,-11.737,0
3.5635,3.06,-12.162,0
3.6381,2.9659,-11.356,0
3.6753,3.2759,-10.529,0
3.8763,3.5207,-10.205,0
4.3007,3.3974,-9.5286,0
4.4376,3.6888,-8.7583,0
3.7936,4.2439,-7.6722,0
3.0959,4.1763,-7.8055,0
2.5798,4.3387,-8.4371,0
2.2236,4.2162,-8.5461,0
1.2608,3.6493,-9.0148,0
-0.18099,3.9562,-9.7944,0
-1.074,4.7989,-10.514,0
-1.338,5.5075,-10.429,0
-1.1558,5.7554,-10.239,0
-0.97071,5.4595,-10.038,0
-0.78115,4.7639,-9.552,0
0.016753,4.015,-8.7757,0
0.4516,3.362,-7.6578,0
0.78709,2.8328,-6.7897,0
1.2995,2.3202,-6.2769,0
1.6858,1.8352,-6.6601,0
