1.5564,-9.5531,-0.56091,0
1.5927,-9.9823,-0.69461,0
0.75954,-10.193,-1.1877,0
0.13871,-10.062,-1.3302,0
-0.22124,-9.6736,-1.12,0
-0.23289,-9.608,-0.84543,0
-0.32797,-10.347,-0.98101,0
-0.32201,-10.931,-1.247,0
-0.2382,-10.788,-1.2652,0
0.15931,-10.153,-0.80243,0
0.87142,-9.9727,-0.4607,0
1.5457,-9.7897,-0.49455,0
2.0524,-9.893,-1.042,0
2.0024,-9.7803,-1.4407,0
1.5712,-9.7964,-1.4364,0
0.80411,-10.269,-1.3088,0
0.29105,-10.087,-1.2132,0
0.088847,-9.8287,-1.2574,0
0.22298,-9.5082,-0.86713,0
0.7247,-9.5557,-0.31911,0
0.65272,-9.7227,0.15705,0
-0.0073719,-9.5712,0.093209,0
-0.36447,-9.4081,-0.20436,0
-0.45488,-9.5127,-0.65091,0
-0.3826,-9.5115,-0.67935,0
-0.088174,-9.7374,-0.54269,0
0.66354,-9.9911,-0.40871,0
1.1629,-10.434,-0.79187,0
1.2541,-10.899,-1.4671,0
1.3339,-11.058,-2.2809,0
0.98538,-11.153,-2.5642,0
0.724,-11.243,-2.4377,0
0.49908,-11.476,-2.2234,0
0.29609,-11.806,-1.8542,0
0.03751,-12.112,-1.5729,0
-0.077044,-12.498,-1.7166,0
0.33787,-11.799,-1.45,0
0.47076,-11.037,-0.65651,0
0.42318,-10.659,-0.050543,0
0.24,-10.382,0.17927,0
-0.3089,-10.04,0.43828,0
-0.86997,-9.57,0.51245,0
-1.7125,-9.0003,0.1788,0
-2.3455,-8.431,0.21109,0
-2.6147,-7.7818,0.49722,0
-2.4808,-7.4995,1.4947,0
-1.5181,-8.085,3.1457,0
0.0070642,-8.7706,4.4984,0
1.7346,-9.6262,3.6686,0
4.0911,-11.203,1.5912,0
5.8828,-11.962,-1.1724,0
6.9301,-13.392,-4.2604,0
7.0861,-14.642,-3.8926,0
5.0365,-14.375,0.24872,0
1.7253,-12.84,3.7603,0
-0.39853,-12.522,2.1359,0
-1.341,-13.163,-0.36855,0
-1.6713,-13.44,-0.026607,0
-1.2132,-12.764,1.147,0
-0.1357,-10.991,1.4106,0
0.74082,-8.8984,0.94527,0
1.575,-7.2137,0.22746,0
2.2125,-5.7305,0.13335,0
2.6787,-4.1546,0.60682,0
1.9131,-3.9204,3.9944,0
0.026196,-5.1897,7.5045,0
-3.4371,-6.5344,5.0505,0
-6.1417,-9.8043,-0.38046,0
-5.4357,-8.6664,0.18686,0
-0.42998,-6.5689,0.11654,0
3.8123,-8.4212,0.88448,0
4.6967,-14.218,1.8214,0
2.1302,-15.162,-3.9755,0
1.6786,-13.067,-5.4727,0
2.6049,-10.421,-2.9571,0
2.6077,-11.159,-3.2959,0
2.2576,-14.428,-5.6157,0
1.5397,-15.411,-6.1712,0
0.16379,-15.598,-4.9102,0
-1.3877,-16.087,-2.4855,0
-2.3428,-14.22,1.0546,0
-1.4044,-12.144,5.4423,0
0.080874,-10.879,4.8731,0
0.71587,-10.361,0.96541,0
0.67732,-9.2551,-1.1143,0
-0.36959,-7.7618,-1.1722,0
-1.4975,-6.2613,-0.49594,0
-2.4071,-4.878,0.76322,0
-2.4904,-2.958,2.5976,0
-1.9413,-2.2611,5.5484,0
0.64671,-4.4392,7.8377,0
2.5292,-7.5524,7.2428,0
1.4091,-9.4081,1.1281,0
0.52452,-11.67,-3.5132,0
2.3704,-16.492,-6.2346,0
6.835,-19.356,-8.8588,0
10.614,-19.345,-5.9125,0
7.264,-15.276,5.1035,0
1.5765,-13.828,7.4245,0
-0.77105,-13.018,2.8557,0
-2.21,-12.195,-2.4869,0
-1.9214,-10.692,-2.8177,0
0.46585,-8.9136,0.45519,0
2.6288,-7.1918,2.1993,0
2.9896,-5.5601,1.0701,0
2.3126,-3.6225,-0.0793,0
1.1434,-2.7903,1.0022,0
0.51137,-3.3722,4.705,0
-3.5125,-4.076,5.767,0
-8.0643,-9.1057,-0.34787,0
-6.0155,-11.862,-3.8878,0
-0.37821,-8.625,-1.482,0
4.6795,-13.134,9.5596,0
7.6373,-13.662,5.3594,0
6.9756,-13.669,-3.1618,0
5.6803,-13.256,-5.2197,0
3.3535,-11.953,-6.3845,0
0.60684,-13.301,-8.0014,0
-1.7537,-16.368,-6.8554,0
-3.4851,-18.603,-5.7813,0
-2.8566,-17.259,-4.5669,0
-1.6461,-14.282,-3.1161,0
-0.57527,-13.173,1.5789,0
0.11371,-11.531,10.805,0
-0.52811,-9.3553,10.403,0
-1.1278,-8.0607,2.8676,0
-2.1787,-6.1799,-0.37887,0
-3.0944,-3.5085,-0.94517,0
-4.2427,-1.8654,-0.59139,0
-4.3604,-1.5781,0.8189,0
-0.53657,-3.6992,3.8522,0
2.4601,-7.2183,5.9452,0
2.1269,-9.7029,3.3284,0
1.9589,-14.041,-0.51963,0
3.9535,-19.428,-3.3374,0
7.679,-19.581,-4.9711,0
9.7917,-18.833,-4.2534,0
7.5075,-14.909,-0.32978,0
2.9382,-13.681,1.8688,0
1.4321,-13.009,1.4925,0
0.084154,-11.769,-0.21284,0
-1.3659,-10.295,-0.93787,0
-0.77101,-8.4289,-0.040333,0
1.1857,-6.2835,0.97071,0
2.0426,-4.5752,0.30564,0
1.8561,-3.0499,-0.55525,0
1.1859,-2.2055,-1.1132,0
-0.57116,-3.1794,2.6095,0
-3.0468,-3.522,5.8655,0
-8.2393,-5.5252,3.2496,0
-7.7833,-11.205,-2.7031,0
-2.3078,-9.1029,-4.1615,0
1.0015,-9.1939,-0.24335,0
4.1355,-16.734,7.0397,0
5.9723,-16.496,3.4616,0
5.6146,-14.294,-3.3257,0
3.2604,-10.92,-6.3439,0
1.2645,-11.326,-6.9643,0
-0.30322,-14.61,-6.047,0
-1.8518,-17.593,-5.5386,0
-2.2273,-17.263,-4.6306,0
-2.2001,-15.054,-3.192,0
-2.9794,-13.261,-1.2832,0
-2.558,-12.4,3.5233,0
-0.20424,-10.836,8.7206,0
0.57311,-9.4643,4.8358,0
0.41817,-8.1536,0.70406,0
-0.43823,-6.9977,-0.1655,0
-1.8868,-5.179,-0.52482,0
-4.1938,-3.5584,-1.0583,0
-5.6599,-3.2768,0.64398,0
-2.2153,-4.9147,8.0017,0
3.0073,-6.7952,10.503,0
3.7646,-8.7705,5.1895,0
1.9868,-10.896,-1.2752,0
2.1686,-15.554,-4.7286,0
4.9408,-19.512,-8.6867,0
8.6374,-19.251,-7.0944,0
7.2032,-15.991,1.9105,0
1.7528,-14.017,6.1291,0
-0.98585,-13.998,2.7735,0
-2.3247,-12.696,-1.4198,0
-2.7132,-11.468,-0.82218,0
-0.044154,-9.6886,1.548,0
2.279,-7.1927,1.5,0
2.6792,-5.2539,0.79423,0
1.8988,-3.4115,0.86133,0
0.80686,-2.3648,1.1552,0
-0.060575,-3.942,3.9192,0
-5.473,-4.8024,3.1294,0
-8.9153,-8.3025,-1.8038,0
-4.6485,-8.8886,-2.3729,0
-1.4026,-5.9201,-1.7816,0
1.6191,-14.023,6.8865,0
3.6341,-14.343,5.52,0
4.0335,-13.354,-1.6358,0
4.7359,-13.691,-4.5499,0
3.5647,-11.675,-4.4096,0
1.2569,-11.277,-5.1355,0
-0.8391,-14.121,-5.1131,0
-2.1849,-16.999,-4.8062,0
-2.8101,-17.091,-4.6588,0
-2.9626,-14.472,-3.0535,0
-2.8798,-12.682,-0.39496,0
-1.5802,-12.513,4.1788,0
0.8839,-11.719,5.6565,0
1.1558,-10.297,2.3431,0
0.39899,-9.3226,1.4125,0
